disease,gene,MultiCens_Score,Fusion_RRF,VQ_star,OpenAI,MedLLaMA,OpenAI_NoCRED,MedLLaMA_NoCRED,Causal_Ratio,label,paper_count,layer_type
Alzheimer,493887,3.463258603427441e-08,0.014733248349636685,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Alzheimer,2078,1.3135051034401336e-08,0.010706219616904909,0.0,0.0,0.0,0.0,0.0,0.0,0,3,bibliometric_only
Alzheimer,762,5.894083896414245e-09,0.008153687444452527,0.0,0.0,0.0,0.0,0.0,0.0,0,4,bibliometric_only
Alzheimer,3375,0.0008611493585292402,0.09294275223726745,0.89991004513164,0.0,0.0,0.0,0.0,0.09523809523809523,0,42,bibliometric_only
Alzheimer,171293,4.493618783373918e-08,0.016267210094698874,0.0,0.0,0.0,0.0,0.0,0.0,0,5,bibliometric_only
Alzheimer,3481,0.0010785529400723828,0.17269244096496025,0.9775515542395403,0.0,0.0,0.0,0.0,0.4,0,5,bibliometric_only
Alzheimer,3998,4.5782693788702836e-08,0.016329510095424993,0.0,0.0,0.0,0.0,0.0,0.0,0,5,bibliometric_only
Alzheimer,10400,4.9782313526653765e-08,0.016869673445602577,0.0,0.0,0.0,0.0,0.0,0.0,0,5,bibliometric_only
Alzheimer,721,0.0008347638582362224,0.10054105328511158,0.9483239850423655,0.0,0.0,0.0,0.0,0.25,0,4,bibliometric_only
Alzheimer,2673,0.0005274727204621903,0.17200274366611507,0.9909534789820267,0.0,0.0,0.0,0.0,0.5,0,2,bibliometric_only
Alzheimer,5066,4.8916341631458105e-08,0.016724812593470657,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Alzheimer,51430,0.0009111917314015103,0.1288269424565167,0.9688265167583358,0.0,0.0,0.0,0.0,0.3333333333333333,0,3,bibliometric_only
Alzheimer,6447,0.0008665100673162354,0.12069635815575634,0.9687247074312401,0.0,0.0,0.0,0.0,0.3333333333333333,0,3,bibliometric_only
Alzheimer,4069,0.0007307158175971756,0.10723291743296018,0.9678310288917203,0.0,0.0,0.0,0.0,0.23076923076923078,0,13,bibliometric_only
Alzheimer,23468,1.2992593102366333e-07,0.025435231119233067,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Alzheimer,489828,0.0007337622937558709,0.09404734399538292,0.9539898839040747,0.0,0.0,0.0,0.0,0.2,0,5,bibliometric_only
Alzheimer,10922,8.738214291412643e-08,0.021526753290872464,0.0,0.0,0.0,0.0,0.0,0.0,0,5,bibliometric_only
Alzheimer,5860,0.0013811680776175332,0.2905755332721588,0.9854067500954079,0.0,0.0,0.0,0.0,0.3333333333333333,0,3,bibliometric_only
Alzheimer,2539,8.071394978922434e-08,0.020709274093059678,0.0,0.0,0.0,0.0,0.0,0.0,0,9,bibliometric_only
Alzheimer,81737,4.554383148638891e-09,0.007588687099102221,0.0,0.0,0.0,0.0,0.0,0.0,0,9,bibliometric_only
Alzheimer,709977,8.39506904526931e-09,0.00917686202707308,0.0,0.0,0.0,0.0,0.0,0.0,0,3,bibliometric_only
Alzheimer,713370,3.8000413223413804e-10,0.0035924947854889247,0.0,0.0,0.0,0.0,0.0,0.0,0,3,bibliometric_only
Alzheimer,38,0.0013497445106444234,0.2182410136000823,0.9343429481347513,0.4,0.0,0.2,0.0,0.125,0,8,bibliometric_only
Alzheimer,2271,1.7540527167617e-10,0.00291788146828445,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Alzheimer,1812;1813,1.228673755303212e-07,0.02506812630690122,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Alzheimer,2821,8.957120734844707e-10,0.00459896786759244,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Alzheimer,7167,1.3120855691255737e-08,0.010685589082275392,0.0,0.0,0.0,0.0,0.0,0.0,0,3,bibliometric_only
Alzheimer,56301,4.828423874470262e-08,0.01662899672895221,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Alzheimer,302,2.300559100949511e-09,0.00606928317365317,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Alzheimer,2739,0.0009261511312049564,0.1643700071772102,0.9844315113708316,0.0,0.0,0.0,0.0,0.42857142857142855,0,7,bibliometric_only
Alzheimer,284390,6.954176951330951e-09,0.008567289428031465,0.0,0.0,0.0,0.0,0.0,0.0,0,3,bibliometric_only
Alzheimer,2187,0.0010853189601414313,0.18828531830867912,0.9826409775349828,0.0,0.0,0.0,0.0,0.36363636363636365,0,22,bibliometric_only
Alzheimer,2318,2.0195415273571015e-09,0.005841217656396685,0.0,0.0,0.0,0.0,0.0,0.0,0,3,bibliometric_only
Alzheimer,3930,2.0678696326140337e-08,0.012382856942717166,0.0,0.0,0.0,0.0,0.0,0.0,0,4,bibliometric_only
Alzheimer,102723407,1.0871371933732182e-08,0.010062838151232446,0.0,0.0,0.0,0.0,0.0,0.0,0,3,bibliometric_only
Alzheimer,3105;3106,0.00048702987769632083,0.21238577121089253,0.9960801454392757,0.0,0.0,0.0,0.0,0.6666666666666666,0,3,bibliometric_only
Alzheimer,100009390,1.0002347090466413e-08,0.009753655442030185,0.0,0.0,0.0,0.0,0.0,0.0,0,6,bibliometric_only
Alzheimer,29319,6.609265505883226e-08,0.01895988632326573,0.0,0.0,0.0,0.0,0.0,0.0,0,3,bibliometric_only
Alzheimer,117038,0.0013852035756438679,0.23160232039045853,0.9259296250066076,0.0,0.0,0.0,0.0,0.1,0,10,bibliometric_only
Alzheimer,2694,0.0005977782289115782,0.09286121292805577,0.964288511326413,0.0,0.0,0.0,0.0,0.14285714285714285,0,7,bibliometric_only
Alzheimer,64678,2.719684678857786e-10,0.0032760320219684005,0.0,0.0,0.0,0.0,0.0,0.0,0,5,bibliometric_only
Alzheimer,3576,0.0008957761277677735,0.09709657182106425,0.8840538480511335,0.0,0.0,0.0,0.0,0.07407407407407407,0,27,bibliometric_only
Alzheimer,80350,0.0006693107430907583,0.12550328203329134,0.9807834256242678,0.0,0.0,0.0,0.0,0.3333333333333333,0,3,bibliometric_only
Alzheimer,1020,0.33431409150999497,0.7522166729807034,0.959467965403061,0.0,0.0,0.0,0.0,0.18947368421052632,0,95,both_layers
Alzheimer,5595,0.0012422140221721749,0.18082824931793165,0.9442640222542956,0.0,0.0,0.0,0.0,0.1,0,10,bibliometric_only
Alzheimer,25712,5.705919235773796e-08,0.017785709161826983,0.0,0.0,0.0,0.0,0.0,0.0,0,13,bibliometric_only
Alzheimer,13982,3.0535193164852246e-08,0.014050159542038716,0.0,0.3,0.5,0.3,0.9,0.0,0,13,bibliometric_only
Alzheimer,3265,0.0006022776680896791,0.08529262598704342,0.9535357697001036,0.0,0.0,0.0,0.0,0.2,0,5,bibliometric_only
Alzheimer,64312,0.0013971211453619869,0.25055043085721174,0.9381329339967712,0.0,0.0,0.0,0.0,0.1111111111111111,0,9,bibliometric_only
Alzheimer,333,0.0010291847651143183,0.18842221343814394,0.9856702007235312,0.0,0.0,0.0,0.0,0.34615384615384615,0,26,bibliometric_only
Alzheimer,334,0.0008792952972717974,0.12384876697786536,0.9696650287228009,0.0,0.0,0.0,0.0,0.225,0,40,bibliometric_only
Alzheimer,4758,3.1294551711840814e-08,0.014170690709994107,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Alzheimer,20977,1.5196199528190026e-08,0.011158342653179608,0.0,0.3,0.5,0.3,0.9,0.0,0,35,bibliometric_only
Alzheimer,2720,6.8182600300468415e-09,0.008481619582500106,0.0,0.0,0.0,0.0,0.0,0.0,0,5,bibliometric_only
Alzheimer,6532,0.0007924430406387086,0.1099547631737364,0.9667233273012326,0.0,0.0,0.0,0.0,0.21428571428571427,0,28,bibliometric_only
Alzheimer,3557,0.000861549902914331,0.0941888551707906,0.9105571756192252,0.0,0.0,0.0,0.0,0.09090909090909091,0,22,bibliometric_only
Alzheimer,4151,1.1427443678599325e-08,0.010171003510867964,0.0,0.0,0.0,0.0,0.0,0.0,0,3,bibliometric_only
Alzheimer,1435,0.0008923801976662741,0.1518340270095647,0.9827763100854745,0.0,0.0,0.0,0.0,0.35714285714285715,0,14,bibliometric_only
Alzheimer,11354,3.90885284720859e-08,0.015465415042575712,0.0,0.0,0.0,0.0,0.0,0.0,0,10,bibliometric_only
Alzheimer,7428,4.158504717521004e-09,0.007316957630178299,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Alzheimer,1211,1.1501051297363436e-07,0.024530173770438687,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Alzheimer,24241,3.828955320370689e-09,0.007089484592615446,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Alzheimer,3456,0.0010094726968973837,0.14392895427539992,0.9671106179453439,0.0,0.0,0.0,0.0,0.2,0,5,bibliometric_only
Alzheimer,4128;4129,0.001012044802158216,0.11947331729136144,0.9025799987690947,0.0,0.0,0.0,0.0,0.125,0,8,bibliometric_only
Alzheimer,4843,0.0010016824416008191,0.15886338998404453,0.9780482521395361,0.0,0.0,0.0,0.0,0.31666666666666665,0,60,bibliometric_only
Alzheimer,292866,0.001405957117260069,0.36074893183761797,0.9911956509327117,0.0,0.0,0.0,0.0,0.5,0,2,bibliometric_only
Alzheimer,6622,0.39492204915582113,0.8394086942562852,0.9669731828038195,0.85,0.5,0.3,0.9,0.21908127208480566,0,283,both_layers
Alzheimer,5054,0.0007207244072489405,0.08346781403705114,0.9224028687644034,0.0,0.0,0.0,0.0,0.1,0,10,bibliometric_only
Alzheimer,4023,0.0007190568319271166,0.11538238961109475,0.9745666645983105,0.0,0.0,0.0,0.0,0.2777777777777778,0,18,bibliometric_only
Alzheimer,3949,0.15006142540773898,0.4854086282667872,0.9597118109814793,0.75,0.0,0.85,0.0,0.1864406779661017,0,59,both_layers
Alzheimer,59109,0.00048118691742292293,0.06346416955971873,0.7753944766988412,0.0,0.0,0.0,0.0,0.043478260869565216,0,23,bibliometric_only
Alzheimer,1493,1.6240217815418205e-08,0.011472804019696858,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Alzheimer,17196,9.872864681305253e-09,0.009677607979138993,0.0,0.0,0.0,0.0,0.0,0.0,0,3,bibliometric_only
Alzheimer,16193,0.0005102827075944078,0.06563667792837503,0.8561671639941014,0.0,0.0,0.0,0.0,0.05714285714285714,0,35,bibliometric_only
Alzheimer,16183,6.29610700493538e-09,0.008261919978633632,0.0,0.0,0.0,0.0,0.0,0.0,0,4,bibliometric_only
Alzheimer,16059,4.617549808395699e-08,0.016392068870816644,0.0,0.0,0.0,0.0,0.0,0.0,0,3,bibliometric_only
Alzheimer,5594,0.00101126240430003,0.1294617570225948,0.9488439865940714,0.0,0.0,0.0,0.0,0.14285714285714285,0,63,bibliometric_only
Alzheimer,2891;2892,0.0010463169532431145,0.1466700204930347,0.9639795257565391,0.0,0.0,0.0,0.0,0.18181818181818182,0,11,bibliometric_only
Alzheimer,2890,4.0421278152282036e-08,0.015673023443069995,0.0,0.0,0.0,0.0,0.0,0.0,0,14,bibliometric_only
Alzheimer,4043,0.22872919716413279,0.5939946094407026,0.9598330323087269,0.3,0.927986,0.3,0.9,0.2222222222222222,0,9,both_layers
Alzheimer,3162,0.0008239189033624115,0.12108536197812948,0.9727824298069765,0.0,0.0,0.0,0.0,0.2631578947368421,0,38,bibliometric_only
Alzheimer,3163,0.0008257036925745816,0.10530194873265201,0.9595242677993844,0.0,0.0,0.0,0.0,0.16666666666666666,0,6,bibliometric_only
Alzheimer,7043,0.0009302112092157528,0.1720293372659275,0.9865983136262266,0.0,0.0,0.0,0.0,0.4,0,5,bibliometric_only
Alzheimer,7436,0.0010147955305108802,0.1485900385793059,0.9707530071780006,0.0,0.0,0.0,0.0,0.2608695652173913,0,23,bibliometric_only
Alzheimer,5663,0.5434512566176322,0.9776985636957689,0.9910774540121506,0.95,0.9923171234399212,0.95,0.5,0.5165094339622641,1,848,both_layers
Alzheimer,5664,0.32014091915187926,0.7902304257782221,0.9905365596944704,0.95,0.9134000044503932,0.95,1.0,0.5043731778425656,1,343,both_layers
Alzheimer,24473,6.931602620872396e-11,0.0023248861867030375,0.0,0.0,0.0,0.0,0.0,0.0,0,6,bibliometric_only
Alzheimer,25742,0.0007979457667510185,0.08510084895121872,0.8818679810850314,0.0,0.0,0.0,0.0,0.0625,0,16,bibliometric_only
Alzheimer,3725,0.0008301277104263594,0.08831157445442099,0.8843169715188197,0.0,0.0,0.0,0.0,0.08571428571428572,0,35,bibliometric_only
Alzheimer,7052,0.12655070808552477,0.4577709959159913,0.9583445875795483,0.0,0.0,0.0,0.0,0.19047619047619047,0,21,both_layers
Alzheimer,1508;1509,7.00215849739397e-08,0.01940880593371352,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Alzheimer,1512,0.001392983750206298,0.327957381877866,0.9899654461443026,0.0,0.0,0.0,0.0,0.5,0,2,bibliometric_only
Alzheimer,18815,0.0012077318395791244,0.16469548606137602,0.9243710748401645,0.85,0.5,0.85,0.9,0.14285714285714285,0,7,bibliometric_only
Alzheimer,18791,0.0007778523269871729,0.08982509202936143,0.9319579409073536,0.0,0.0,0.0,0.0,0.16666666666666666,0,6,bibliometric_only
Alzheimer,180441,0.0011205172700751787,0.1776325408276239,0.9743112775631962,0.95,0.9577846703109386,0.9,1.0,0.25806451612903225,0,31,bibliometric_only
Alzheimer,176282,0.001142983581078929,0.17359230652005755,0.9684321545120671,0.92,0.948250835476577,0.95,1.0,0.2857142857142857,0,28,bibliometric_only
Alzheimer,176286,0.0006555230708707153,0.08048510581659617,0.928192457339243,0.0,0.0,0.0,0.0,0.2,0,5,bibliometric_only
Alzheimer,55177,1.1286147044410882e-08,0.010151264183218435,0.0,0.0,0.0,0.0,0.0,0.0,0,25,bibliometric_only
Alzheimer,8999,0.000623475839974037,0.10895805824075862,0.974538239429193,0.0,0.0,0.0,0.0,0.25,0,4,bibliometric_only
Alzheimer,84027,0.0006425318323213064,0.07586207413568385,0.9077906121476713,0.0,0.0,0.0,0.0,0.08,0,25,bibliometric_only
Alzheimer,50686,0.0006322396534261551,0.10585148426397187,0.9721666371557602,0.0,0.0,0.0,0.0,0.3333333333333333,0,3,bibliometric_only
Alzheimer,1139,0.0010737430904789957,0.13078963477325878,0.8945685372513899,0.0,0.0,0.0,0.0,0.08,0,25,bibliometric_only
Alzheimer,1137,0.027655607896206046,0.28899682004425803,0.0,0.15,0.5,0.3,0.9,0.0,0,49,both_layers
Alzheimer,4049,0.0009452447700943862,0.16808006150362295,0.9842634886815975,0.0,0.0,0.0,0.0,0.4,0,5,bibliometric_only
Alzheimer,4790,0.4781348191096561,0.8552283655521261,0.9367748250015983,0.0,0.0,0.0,0.0,0.1188118811881188,0,101,both_layers
Alzheimer,7124;4049,0.0005936129992742196,0.11662360206374893,0.979514336751599,0.0,0.0,0.0,0.0,0.5,0,2,bibliometric_only
Alzheimer,14173,6.925246325444533e-09,0.008550102779542853,0.0,0.0,0.0,0.0,0.0,0.0,0,4,bibliometric_only
Alzheimer,5355,3.124207347358843e-08,0.014157246848952927,0.0,0.0,0.0,0.0,0.0,0.0,0,8,bibliometric_only
Alzheimer,1508;1514,5.126628466524578e-10,0.003975050568790364,0.0,0.0,0.0,0.0,0.0,0.0,0,4,bibliometric_only
Alzheimer,12034,0.0013694468742332887,0.3240946004724866,0.9911151855320016,0.0,0.0,0.0,0.0,0.5,0,2,bibliometric_only
Alzheimer,13010,0.0006721922509262824,0.09894141732151909,0.9651970859773173,0.0,0.0,0.0,0.0,0.2,0,5,bibliometric_only
Alzheimer,348;1191,0.0008759834271558565,0.13175543180718785,0.975823901732447,0.0,0.0,0.0,0.0,0.25,0,4,bibliometric_only
Alzheimer,5973,0.001034167003816661,0.14417666816099717,0.9641844807080594,0.0,0.0,0.0,0.0,0.22857142857142856,0,35,bibliometric_only
Alzheimer,2057,0.0005222261055161434,0.2113917132798463,0.9957470450032796,0.0,0.0,0.0,0.0,0.6666666666666666,0,3,bibliometric_only
Alzheimer,1760,1.2793798548778001e-08,0.010593180036956024,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Alzheimer,6261,6.880421431617346e-09,0.008532942531435942,0.0,0.0,0.0,0.0,0.0,0.0,0,3,bibliometric_only
Alzheimer,773,0.00208277623620035,0.22544843578378262,0.0,0.0,0.0,0.0,0.0,0.0,0,3,both_layers
Alzheimer,24861,6.302632867449195e-10,0.004183822507976788,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Alzheimer,11804,0.0006339415435414131,0.20076967222311648,0.9929701062567008,0.85,0.5,0.8,0.9,0.5833333333333334,0,12,bibliometric_only
Alzheimer,5966,6.46966695192745e-09,0.00834590497571774,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Alzheimer,16971,0.0008585935323293328,0.09517755043751591,0.9214068584305333,0.0,0.0,0.0,0.0,0.14285714285714285,0,14,bibliometric_only
Alzheimer,17002,6.140383296872239e-11,0.002213945751389452,0.0,0.0,0.0,0.0,0.0,0.0,0,3,bibliometric_only
Alzheimer,24476,5.3333372111626035e-09,0.007924141543965788,0.0,0.0,0.0,0.0,0.0,0.0,0,11,bibliometric_only
Alzheimer,1437,0.0009495829135495973,0.10765045834749513,0.8997544805918385,0.0,0.0,0.0,0.0,0.07692307692307693,0,13,bibliometric_only
Alzheimer,3567,0.0006086553970718906,0.13951212332473795,0.9857485476424972,0.0,0.0,0.0,0.0,0.5,0,2,bibliometric_only
Alzheimer,109731,0.0009846264046784498,0.1260793790485988,0.9508570662907018,0.0,0.0,0.0,0.0,0.2,0,5,bibliometric_only
Alzheimer,14268,2.739452058693495e-09,0.006393417097673123,0.0,0.0,0.0,0.0,0.0,0.0,0,4,bibliometric_only
Alzheimer,21803,0.0007110544339434814,0.1067610814223259,0.9688080408691049,0.85,0.5,0.9,0.9,0.25,0,28,bibliometric_only
Alzheimer,3578,7.212000320879716e-09,0.008697036989058658,0.0,0.0,0.0,0.0,0.0,0.0,0,3,bibliometric_only
Alzheimer,4192,0.0006146874924730729,0.1267350811201623,0.9821995791076582,0.0,0.0,0.0,0.0,0.3333333333333333,0,6,bibliometric_only
Alzheimer,2260,0.0006621188644060412,0.15223589102436072,0.9883560489631497,0.0,0.0,0.0,0.0,0.5,0,4,bibliometric_only
Alzheimer,824,0.0011543459708723838,0.17412415345503474,0.9675461431187924,0.0,0.0,0.0,0.0,0.23076923076923078,0,13,bibliometric_only
Alzheimer,6821,5.617099838687309e-11,0.0021568581469747607,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Alzheimer,4691,0.000483044022512151,0.07501235971172511,0.9421652104640497,0.0,0.0,0.0,0.0,0.14285714285714285,0,7,bibliometric_only
Alzheimer,2186,7.612915372980648e-08,0.020026864734213678,0.0,0.0,0.0,0.0,0.0,0.0,0,7,bibliometric_only
Alzheimer,341,0.0007656371503785446,0.11330560753431686,0.9711133653658689,0.0,0.0,0.0,0.0,0.22727272727272727,0,22,bibliometric_only
Alzheimer,19164,0.0010405920595047637,0.17951185140058012,0.9827160055139211,0.95,0.9848242269066907,0.0,0.5,0.3402777777777778,0,288,bibliometric_only
Alzheimer,336,0.000834047138879131,0.09965405844643369,0.9460673547824846,0.0,0.0,0.0,0.0,0.15384615384615385,0,13,bibliometric_only
Alzheimer,2944,5.813007378467542e-08,0.01788896229343728,0.0,0.0,0.0,0.0,0.0,0.0,0,5,bibliometric_only
Alzheimer,29366,0.0012022354305952908,0.2171816058040096,0.9832596297797029,0.0,0.0,0.0,0.0,0.3333333333333333,0,3,bibliometric_only
Alzheimer,2936,0.0013307440991732723,0.20545777090106615,0.9177772324447516,0.0,0.0,0.0,0.0,0.06666666666666667,0,15,bibliometric_only
Alzheimer,3667,3.8820642812863483e-10,0.0036133151867358,0.0,0.0,0.0,0.0,0.0,0.0,0,5,bibliometric_only
Alzheimer,5295,0.0009101667382319486,0.10247631929762012,0.9112937596090691,0.0,0.0,0.0,0.0,0.08333333333333333,0,36,bibliometric_only
Alzheimer,8473,8.50403217955041e-08,0.021313472532741264,0.0,0.0,0.0,0.0,0.0,0.0,0,8,bibliometric_only
Alzheimer,501,4.7390829026670936e-08,0.016486395774336866,0.0,0.0,0.0,0.0,0.0,0.0,0,3,bibliometric_only
Alzheimer,84560,0.0011694592455934118,0.18983984159296896,0.9754173574028645,0.0,0.0,0.0,0.0,0.3333333333333333,0,3,bibliometric_only
Alzheimer,1544,3.832632102814109e-08,0.015362704066102488,0.0,0.0,0.0,0.0,0.0,0.0,0,6,bibliometric_only
Alzheimer,4051,0.0010720010215558094,0.14404549925612162,0.9551793640541836,0.0,0.0,0.0,0.0,0.17647058823529413,0,17,bibliometric_only
Alzheimer,9467,0.0011286153371837567,0.19406327927473851,0.9810658646729072,0.0,0.0,0.0,0.0,0.3333333333333333,0,24,bibliometric_only
Alzheimer,140908,0.0007170743564425439,0.08589470536963248,0.9352164671302451,0.0,0.0,0.0,0.0,0.09523809523809523,0,21,bibliometric_only
Alzheimer,2934,0.0008875278458888599,0.11373043600659158,0.9598884201735656,0.0,0.0,0.0,0.0,0.21428571428571427,0,14,bibliometric_only
Alzheimer,4609,0.0013127601860791224,0.1924114861426864,0.8952985659564521,0.0,0.0,0.0,0.0,0.08333333333333333,0,12,bibliometric_only
Alzheimer,3315,0.0005142712950805564,0.07028657215593803,0.9158541221417937,0.0,0.0,0.0,0.0,0.09090909090909091,0,11,bibliometric_only
Alzheimer,100343047,1.5162697408026142e-07,0.026748294596216735,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Alzheimer,24225,0.0012535160632029803,0.1717689376986295,0.7539730951689204,0.85,0.0,0.3,0.9,0.04,0,25,bibliometric_only
Alzheimer,29141,9.972867050355392e-09,0.00973459741232749,0.0,0.0,0.0,0.0,0.0,0.0,0,3,bibliometric_only
Alzheimer,5591,0.0010641509779487396,0.2762000001197036,0.9962567883729129,0.0,0.0,0.0,0.0,0.7142857142857143,0,7,bibliometric_only
Alzheimer,1510,2.6513904269678228e-08,0.013399020631896226,0.0,0.0,0.0,0.0,0.0,0.0,0,3,bibliometric_only
Alzheimer,348;6043,0.0006296255682448857,0.14816774708567784,0.9880840074465095,0.0,0.0,0.0,0.0,0.5,0,2,bibliometric_only
Alzheimer,3565,4.673903688823496e-08,0.016454888036532507,0.0,0.0,0.0,0.0,0.0,0.0,0,14,bibliometric_only
Alzheimer,16176,8.301860092418544e-09,0.009122539435943253,0.0,0.0,0.0,0.0,0.0,0.0,0,36,bibliometric_only
Alzheimer,7938,0.00129772266963018,0.3397042592085069,0.9978689589788463,0.0,0.0,0.0,0.0,0.8,0,5,bibliometric_only
Alzheimer,50689,4.835925864490141e-10,0.0038993517643039896,0.0,0.0,0.0,0.0,0.0,0.0,0,5,bibliometric_only
Alzheimer,3458,0.1733045075323578,0.4948396228492679,0.9025125330317281,0.0,0.0,0.0,0.0,0.08536585365853659,0,82,both_layers
Alzheimer,1514,0.0009700971609964437,0.17783559106194965,0.9857118663579573,0.0,0.0,0.0,0.0,0.3333333333333333,0,6,bibliometric_only
Alzheimer,644314,0.0011411419207601433,0.15736210072443463,0.9516574967870844,0.0,0.0,0.0,0.0,0.16666666666666666,0,6,bibliometric_only
Alzheimer,59086,4.275783232454902e-08,0.01600528505320425,0.0,0.0,0.0,0.0,0.0,0.0,0,12,bibliometric_only
Alzheimer,314322,4.003121497849432e-10,0.0036394109220317396,0.0,0.0,0.0,0.0,0.0,0.0,0,13,bibliometric_only
Alzheimer,23236,0.0004839748992958864,0.07611058415293397,0.9451053526159777,0.0,0.0,0.0,0.0,0.16666666666666666,0,6,bibliometric_only
Alzheimer,794,8.670303451819887e-08,0.02148389007054901,0.0,0.0,0.0,0.0,0.0,0.0,0,8,bibliometric_only
Alzheimer,57534,6.807417468112104e-10,0.004261980606949102,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Alzheimer,24681,0.0011022937099084832,0.15342355822341797,0.9567658397135436,0.0,0.0,0.0,0.0,0.15625,0,32,bibliometric_only
Alzheimer,24680,0.0008102471857559033,0.12546560326513698,0.9768682377443414,0.0,0.0,0.0,0.0,0.25,0,4,bibliometric_only
Alzheimer,29471,1.8565534098055444e-09,0.005650789904072445,0.0,0.0,0.0,0.0,0.0,0.0,0,8,bibliometric_only
Alzheimer,8801,2.6040931798183345e-08,0.013322924845830322,0.0,0.0,0.0,0.0,0.0,0.0,0,3,bibliometric_only
Alzheimer,5175,0.0006504773748470702,0.13205882453047724,0.9830866646912938,0.0,0.0,0.0,0.0,0.4,0,5,bibliometric_only
Alzheimer,3251,0.0006876779576418169,0.15190210893586525,0.9880503094921982,0.0,0.0,0.0,0.0,0.5,0,2,bibliometric_only
Alzheimer,5037,0.0009155819477351039,0.17753783063610695,0.9883422982176008,0.0,0.0,0.0,0.0,0.5,0,4,bibliometric_only
Alzheimer,4781,9.907753420290894e-08,0.02277070325225958,0.0,0.0,0.0,0.0,0.0,0.0,0,7,bibliometric_only
Alzheimer,4953,0.0007789872941356306,0.15736714136699184,0.9878467587691859,0.0,0.0,0.0,0.0,0.5,0,6,bibliometric_only
Alzheimer,24498,0.0009200158765309652,0.13503587244490622,0.9729740323359687,0.0,0.0,0.0,0.0,0.23809523809523808,0,21,bibliometric_only
Alzheimer,24468,5.281367298908059e-09,0.00791603225277848,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Alzheimer,1634,0.0012948952595816696,0.22245711731255796,0.9756232039983228,0.0,0.0,0.0,0.0,0.25,0,4,bibliometric_only
Alzheimer,4914,0.0008406375956031953,0.0921587384285831,0.9123770552125636,0.0,0.0,0.0,0.0,0.1,0,40,bibliometric_only
Alzheimer,100731633,5.82961286265603e-09,0.008120598522175696,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Alzheimer,29339,2.968082431140701e-08,0.01390424734681498,0.0,0.0,0.0,0.0,0.0,0.0,0,3,bibliometric_only
Alzheimer,4313,0.0009532902763244221,0.11937979922722354,0.9519134087056169,0.0,0.0,0.0,0.0,0.16666666666666666,0,12,bibliometric_only
Alzheimer,5464,0.0005288837561547668,0.07937957210969541,0.9469329424210722,0.0,0.0,0.0,0.0,0.2,0,5,bibliometric_only
Alzheimer,7076,0.0008936946293216895,0.15109533844492987,0.9824320991277714,0.0,0.0,0.0,0.0,0.375,0,8,bibliometric_only
Alzheimer,6515,4.947016823358197e-09,0.007795115584517624,0.0,0.0,0.0,0.0,0.0,0.0,0,4,bibliometric_only
Alzheimer,1128;10687,3.9896397289138336e-08,0.015613406723396301,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Alzheimer,83471,4.716696518431497e-10,0.003856384206271308,0.0,0.0,0.0,0.0,0.0,0.0,0,4,bibliometric_only
Alzheimer,1565,0.0007606113313260497,0.09094640416886633,0.9414641475293475,0.3,0.5,0.2,0.9,0.16,0,25,bibliometric_only
Alzheimer,7903,1.0959306363678267e-09,0.004858584921626085,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Alzheimer,16175,2.240373907644937e-08,0.01266879664811585,0.0,0.0,0.0,0.0,0.0,0.0,0,9,bibliometric_only
Alzheimer,15978,0.0005630056654383363,0.06746325468761526,0.7980260920975817,0.0,0.0,0.0,0.0,0.04,0,25,bibliometric_only
Alzheimer,12803,6.330689675599598e-09,0.008295437395403069,0.0,0.0,0.0,0.0,0.0,0.0,0,3,bibliometric_only
Alzheimer,5602,3.771969411463089e-08,0.015246199593288275,0.0,0.0,0.0,0.0,0.0,0.0,0,6,bibliometric_only
