disease,gene,MultiCens_Score,Fusion_RRF,VQ_star,OpenAI,MedLLaMA,OpenAI_NoCRED,MedLLaMA_NoCRED,Causal_Ratio,label,paper_count,layer_type
Parkinson,8215,2.7440859671222674e-09,0.0053063331319262216,0.0,0.0,0.0,0.0,0.0,0.0,0,3,bibliometric_only
Parkinson,9181,2.2272945566172065e-10,0.002120955957942704,0.0,0.0,0.0,0.0,0.0,0.0,0,3,bibliometric_only
Parkinson,122011,0.0005485608720019859,0.10218760389956297,0.9587555765070135,0.0,0.0,0.0,0.0,0.2,0,5,bibliometric_only
Parkinson,55847,0.0005856124930815811,0.11895280174779321,0.9659000060638153,0.0,0.0,0.0,0.0,0.1,0,10,bibliometric_only
Parkinson,2801,4.820597550059364e-09,0.006617038108842915,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Parkinson,5861,0.0004153547378002222,0.10287777013323557,0.9819153451084053,0.85,0.0,0.8,0.9,0.3076923076923077,0,13,bibliometric_only
Parkinson,2305,2.7423346588703858e-08,0.01471983881826928,0.0,0.0,0.0,0.0,0.0,0.0,0,3,bibliometric_only
Parkinson,5362,1.0303578744035998e-08,0.009246152864882439,0.0,0.0,0.0,0.0,0.0,0.0,0,6,bibliometric_only
Parkinson,25622,5.496072077157173e-09,0.007033117767471857,0.0,0.0,0.0,0.0,0.0,0.0,0,6,bibliometric_only
Parkinson,246240,1.2297617980960147e-09,0.003833996377304533,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Parkinson,64044,2.3627214909818636e-10,0.0021639865787821014,0.0,0.85,0.5,0.9,0.9,0.0,0,11,bibliometric_only
Parkinson,25589,2.0007577689360115e-09,0.004665433711113375,0.0,0.0,0.0,0.0,0.0,0.0,0,3,bibliometric_only
Parkinson,20618,0.0005406325271075398,0.08552963454848397,0.8958102457060471,0.0,0.0,0.0,0.0,0.125,0,16,bibliometric_only
Parkinson,10135,2.739670846415156e-08,0.014699398543071111,0.0,0.0,0.0,0.0,0.0,0.0,0,7,bibliometric_only
Parkinson,214084,0.0002796024505255544,0.04342525487616051,0.5056694977631085,0.0,0.0,0.0,0.0,0.009523809523809525,0,105,bibliometric_only
Parkinson,11337,0.0003603740889169566,0.05323262338280395,0.8589923625726065,0.0,0.0,0.0,0.0,0.045454545454545456,0,22,bibliometric_only
Parkinson,54541,0.0004580266796759212,0.07223907233176309,0.9293033138568823,0.0,0.0,0.0,0.0,0.09090909090909091,0,11,bibliometric_only
Parkinson,9448,1.988373928782344e-08,0.012535551403847989,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Parkinson,2643,0.0005395827696829071,0.09370449820288053,0.9424479431355371,0.0,0.0,0.0,0.0,0.14678899082568808,0,109,bibliometric_only
Parkinson,534,3.283525177342276e-08,0.015804910016905812,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Parkinson,5601,0.00047642295966008165,0.06922841149017069,0.8924533891499137,0.0,0.0,0.0,0.0,0.0625,0,16,bibliometric_only
Parkinson,5999,0.0003596622170956492,0.0712789368926492,0.9590541988579091,0.0,0.0,0.0,0.0,0.25,0,8,bibliometric_only
Parkinson,5066,1.6124170958361026e-08,0.01140117876839071,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Parkinson,1843,8.19476131970109e-09,0.008301426224945339,0.0,0.0,0.0,0.0,0.0,0.0,0,7,bibliometric_only
Parkinson,9532,0.0004720695872996869,0.11964263305529771,0.9858918980238944,0.0,0.0,0.0,0.0,0.2857142857142857,0,7,bibliometric_only
Parkinson,11232,5.454600812803994e-10,0.0028635699858048443,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Parkinson,40444,0.0006318514315861167,0.11699227080901514,0.9150339337972111,0.0,0.0,0.0,0.0,0.18181818181818182,0,11,bibliometric_only
Parkinson,2876,0.0005812012889200153,0.10464048918330883,0.9385880614850884,0.0,0.0,0.0,0.0,0.1111111111111111,0,18,bibliometric_only
Parkinson,9456,1.4707918403466076e-08,0.010914989244110475,0.0,0.0,0.0,0.0,0.0,0.0,0,7,bibliometric_only
Parkinson,4513,0.0007252849229122101,0.15300496750019665,0.6810621133600923,0.0,0.0,0.0,0.0,0.017857142857142856,0,56,bibliometric_only
Parkinson,4306,6.696186181193745e-09,0.0076497667742208,0.0,0.0,0.0,0.0,0.0,0.0,0,5,bibliometric_only
Parkinson,1432,0.0005422135102833148,0.08398310471369234,0.8712496868158717,0.0,0.0,0.0,0.0,0.06818181818181818,0,132,bibliometric_only
Parkinson,4314,0.0005450275951511542,0.11345753575476805,0.9734621084158457,0.0,0.0,0.0,0.0,0.3125,0,16,bibliometric_only
Parkinson,114558,1.3147389303438436e-09,0.003941597128787048,0.0,0.0,0.0,0.0,0.0,0.0,0,40,bibliometric_only
Parkinson,117268,0.00043260500057443787,0.06012736174724318,0.8507325570496492,0.0,0.0,0.0,0.0,0.022727272727272728,0,44,bibliometric_only
Parkinson,38443,0.0006595325456966104,0.2420889517270623,0.9989333469660188,0.0,0.0,0.0,0.0,0.8,0,5,bibliometric_only
Parkinson,37713,3.157846581222343e-08,0.015617297797782936,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Parkinson,26268,1.1912669667725339e-09,0.0037832699956347566,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Parkinson,3356,0.0005546969573131999,0.08539181306233204,0.8494940126522692,0.0,0.0,0.0,0.0,0.07563025210084033,0,119,bibliometric_only
Parkinson,280829,4.483539879976387e-12,0.0006285087027122744,0.0,0.0,0.0,0.0,0.0,0.0,0,3,bibliometric_only
Parkinson,7040,0.3299680899724913,0.7019660044177275,0.8778017642255713,0.0,0.0,0.0,0.0,0.0898876404494382,0,89,both_layers
Parkinson,1080,2.6216974045277598e-08,0.014391071298318544,0.0,0.0,0.0,0.0,0.0,0.0,0,4,bibliometric_only
Parkinson,3949,0.09527677712259085,0.3417620758711626,0.0,0.0,0.0,0.0,0.0,0.0,0,9,both_layers
Parkinson,2158,5.418480038285893e-10,0.0028588900655823093,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Parkinson,331,8.306815766698154e-09,0.008349305259618375,0.0,0.0,0.0,0.0,0.0,0.0,0,13,bibliometric_only
Parkinson,9101,0.0003580086182769517,0.06886492315390903,0.9554416063032076,0.0,0.0,0.0,0.0,0.2,0,10,bibliometric_only
Parkinson,9958,0.00037162429518880605,0.08628382438354307,0.9754451524771035,0.0,0.0,0.0,0.0,0.25,0,4,bibliometric_only
Parkinson,9100,8.233573344307292e-08,0.020418556947827387,0.0,0.0,0.0,0.0,0.0,0.0,0,3,bibliometric_only
Parkinson,84749,0.00028923268686821633,0.0465249578675909,0.8219326152699417,0.85,0.5,0.85,0.0,0.09090909090909091,0,22,bibliometric_only
Parkinson,13106,1.5913037878453393e-09,0.004268595526201533,0.0,0.0,0.0,0.0,0.0,0.0,0,11,bibliometric_only
Parkinson,13079,0.0003147785841883923,0.05979490365939689,0.9381311857870359,0.0,0.0,0.0,0.0,0.14285714285714285,0,7,bibliometric_only
Parkinson,16828,4.0088156265008117e-10,0.0025994040847588016,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Parkinson,12176,8.532278727591998e-11,0.0015412671934456812,0.0,0.0,0.0,0.0,0.0,0.0,0,14,bibliometric_only
Parkinson,56338,1.4488229338283061e-08,0.010865666767496172,0.0,0.0,0.0,0.0,0.0,0.0,0,6,bibliometric_only
Parkinson,112407,7.548988561444596e-11,0.0014811505765199042,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Parkinson,301300,0.0006301816023655265,0.10781094708072574,0.6629697839984955,0.0,0.0,0.0,0.0,0.02127659574468085,0,47,bibliometric_only
Parkinson,16153,1.0230162431252588e-09,0.0035747137686215143,0.0,0.0,0.0,0.0,0.0,0.0,0,76,bibliometric_only
Parkinson,12504,0.0004830654820884714,0.06383126590084286,0.5382297761005445,0.0,0.0,0.0,0.0,0.016129032258064516,0,62,bibliometric_only
Parkinson,6194,0.0006615280271854548,0.13639962168687494,0.9478434428172522,0.0,0.0,0.0,0.0,0.25,0,4,bibliometric_only
Parkinson,140908,8.484286991521414e-09,0.008442818141316524,0.0,0.0,0.0,0.0,0.0,0.0,0,17,bibliometric_only
Parkinson,84027,0.00045941634540473317,0.0634311491551308,0.8334144422754343,0.0,0.0,0.0,0.0,0.02666666666666667,0,75,bibliometric_only
Parkinson,117287,0.0004087462515798398,0.06027951704397118,0.8948208701861182,0.0,0.0,0.0,0.0,0.07142857142857142,0,56,bibliometric_only
Parkinson,17261,2.603455431801681e-08,0.014325283659232644,0.0,0.0,0.0,0.0,0.0,0.0,0,9,bibliometric_only
Parkinson,17260,4.387729811676791e-10,0.0026714098572565097,0.0,0.0,0.0,0.0,0.0,0.0,0,4,bibliometric_only
Parkinson,79109,1.94891811524337e-09,0.004607028459725871,0.0,0.0,0.0,0.0,0.0,0.0,0,7,bibliometric_only
Parkinson,29253,4.013481107924437e-09,0.006179586072431187,0.0,0.0,0.0,0.0,0.0,0.0,0,96,bibliometric_only
Parkinson,6853,7.973214518019768e-09,0.008197246956123314,0.0,0.0,0.0,0.0,0.0,0.0,0,21,bibliometric_only
Parkinson,408,0.0005536936969543496,0.08441968684685483,0.8296221436584409,0.0,0.0,0.0,0.0,0.09523809523809523,0,21,bibliometric_only
Parkinson,409,0.00040765705685319816,0.1674288107202803,0.9966057429434937,0.0,0.0,0.0,0.0,0.5,0,2,bibliometric_only
Parkinson,112476,0.0005921411757438803,0.09551033832007806,0.778793857742947,0.0,0.0,0.0,0.0,0.03571428571428571,0,56,bibliometric_only
Parkinson,17,1.4740541333669405e-08,0.010932998377276286,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Parkinson,5155,1.9517379146643698e-08,0.0124276434357761,0.0,0.0,0.0,0.0,0.0,0.0,0,6,bibliometric_only
Parkinson,595,1.1347479044757262e-09,0.0037060763979964496,0.0,0.0,0.0,0.0,0.0,0.0,0,18,bibliometric_only
Parkinson,883,0.0006077122648895374,0.20349045511868172,0.9952560872406454,0.0,0.0,0.0,0.0,0.6666666666666666,0,3,bibliometric_only
Parkinson,51166,0.0004647337653887452,0.10271199641388486,0.9786012316031655,0.0,0.0,0.0,0.0,0.25,0,4,bibliometric_only
Parkinson,66054,2.034258941834623e-09,0.004696627630785721,0.0,0.0,0.0,0.0,0.0,0.0,0,4,bibliometric_only
Parkinson,6334,5.93386254315448e-11,0.001366304611490788,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Parkinson,55748,0.0006325783387848521,0.18179481935960815,0.9898725756209414,0.0,0.0,0.0,0.0,0.5,0,2,bibliometric_only
Parkinson,1791,1.7090300288296635e-09,0.004388121549108106,0.0,0.85,0.5,0.9,0.9,0.0,0,24,bibliometric_only
Parkinson,4504,0.0006957971642226155,0.14223648161502203,0.8753435133458135,0.0,0.0,0.0,0.0,0.08333333333333333,0,12,bibliometric_only
Parkinson,9529,0.05844285108132125,0.3615949061976378,0.9788586164936147,0.95,1.0,0.9,0.9,0.4,0,10,both_layers
Parkinson,338382,0.000564881338534073,0.09791340014661092,0.9324193180598997,0.0,0.0,0.0,0.0,0.15789473684210525,0,19,bibliometric_only
Parkinson,19052,0.000583931346738339,0.1180929972901765,0.9657050663103983,0.0,0.0,0.0,0.0,0.21428571428571427,0,14,bibliometric_only
Parkinson,7190,0.0004811098104173187,0.0976185399436552,0.9735546019711846,0.0,0.0,0.0,0.0,0.3076923076923077,0,13,bibliometric_only
Parkinson,18424,0.0005247496889135795,0.07541158662648464,0.7774043524359503,0.0,0.0,0.0,0.0,0.06666666666666667,0,15,bibliometric_only
Parkinson,22259,2.0650588664077714e-09,0.004731512336994185,0.0,0.0,0.0,0.0,0.0,0.0,0,5,bibliometric_only
Parkinson,406909,8.159994382787453e-09,0.008276025630957412,0.0,0.0,0.0,0.0,0.0,0.0,0,6,bibliometric_only
Parkinson,378938,0.00029287106567051595,0.04884421640968162,0.8677413974686736,0.0,0.0,0.0,0.0,0.07692307692307693,0,13,bibliometric_only
Parkinson,723951,6.054150779916613e-10,0.0029871092736283513,0.0,0.0,0.0,0.0,0.0,0.0,0,3,bibliometric_only
Parkinson,72289,0.0004045038395785442,0.05903073412307364,0.889083640841717,0.0,0.0,0.0,0.0,0.14285714285714285,0,7,bibliometric_only
Parkinson,15978,5.048762654458673e-09,0.006781124207692091,0.0,0.0,0.0,0.0,0.0,0.0,0,76,bibliometric_only
Parkinson,1612,0.0005064279306805779,0.07799337709546339,0.9120522033173036,0.0,0.0,0.0,0.0,0.13333333333333333,0,15,bibliometric_only
Parkinson,2752,0.0006680984275569322,0.12569613466619295,0.8459265814915605,0.0,0.0,0.0,0.0,0.047619047619047616,0,21,bibliometric_only
Parkinson,317673,1.1732686388137266e-08,0.009882355938267414,0.0,0.0,0.0,0.0,0.0,0.0,0,10,bibliometric_only
Parkinson,64547,3.53293466227433e-09,0.005877587798226946,0.0,0.0,0.0,0.0,0.0,0.0,0,8,bibliometric_only
Parkinson,294515,4.995116186407824e-09,0.0067359351681711465,0.0,0.0,0.0,0.0,0.0,0.0,0,9,bibliometric_only
Parkinson,312195,5.8213827093859465e-09,0.007192558590588746,0.0,0.0,0.0,0.0,0.0,0.0,0,4,bibliometric_only
Parkinson,171116,5.5503258370707424e-11,0.0013442568064153185,0.0,0.0,0.0,0.0,0.0,0.0,0,5,bibliometric_only
Parkinson,298575,0.000535684752957924,0.0968989211299214,0.9547407641879965,0.0,0.0,0.0,0.0,0.15492957746478872,0,71,bibliometric_only
Parkinson,113894,0.0006113599615774497,0.11089866787274134,0.9232446853688897,0.0,0.0,0.0,0.0,0.1111111111111111,0,9,bibliometric_only
Parkinson,14799,0.00026147225298754466,0.04415761580290178,0.792602381269515,0.0,0.0,0.0,0.0,0.05263157894736842,0,19,bibliometric_only
Parkinson,25509,1.2033806241457116e-10,0.001740244299274733,0.0,0.0,0.0,0.0,0.0,0.0,0,7,bibliometric_only
Parkinson,89811,6.4757898759580265e-09,0.0075210721102554985,0.0,0.0,0.0,0.0,0.0,0.0,0,3,bibliometric_only
Parkinson,54226,0.0007046483257067047,0.1463426264140431,0.838051614231282,0.0,0.0,0.0,0.0,0.03333333333333333,0,30,bibliometric_only
Parkinson,89808,1.6455025094328718e-08,0.011497065600239855,0.0,0.0,0.0,0.0,0.0,0.0,0,5,bibliometric_only
Parkinson,287847,2.4338160513364267e-10,0.0021896422494401113,0.0,0.0,0.0,0.0,0.0,0.0,0,29,bibliometric_only
Parkinson,20312,0.0003935381131327062,0.06513614030282668,0.9342052662668736,0.0,0.0,0.0,0.0,0.18181818181818182,0,11,bibliometric_only
Parkinson,66824,3.451426486383742e-09,0.005830193700206041,0.0,0.0,0.0,0.0,0.0,0.0,0,8,bibliometric_only
Parkinson,13058,0.0003369777631316035,0.049788357534295564,0.8270826909188536,0.0,0.0,0.0,0.0,0.021739130434782608,0,46,bibliometric_only
Parkinson,17970,1.2335622948978058e-09,0.003839828911778764,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Parkinson,24473,3.477154275394353e-10,0.0024932025355261494,0.0,0.0,0.0,0.0,0.0,0.0,0,54,bibliometric_only
Parkinson,358,1.8692018671070278e-10,0.002011676607146922,0.0,0.0,0.0,0.0,0.0,0.0,0,5,bibliometric_only
Parkinson,361,0.00034496487986693665,0.056670770549816035,0.9153960327302757,0.0,0.0,0.0,0.0,0.08823529411764706,0,34,bibliometric_only
Parkinson,3667,9.661315043422733e-09,0.008996314780239956,0.0,0.0,0.0,0.0,0.0,0.0,0,11,bibliometric_only
Parkinson,173918,0.0005111602028092537,0.09457814842195782,0.9617491194186798,0.0,0.0,0.0,0.0,0.2,0,20,bibliometric_only
Parkinson,172017,2.547091850222922e-08,0.014201477197140685,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Parkinson,10018,0.1461597049282741,0.4330194278804272,0.0,0.85,0.0,0.9,0.9,0.0,0,13,both_layers
Parkinson,597,4.478803812474236e-09,0.006419170769691707,0.0,0.0,0.0,0.0,0.0,0.0,0,27,bibliometric_only
Parkinson,1349,2.6851909190535802e-08,0.014570895979082807,0.0,0.0,0.0,0.0,0.0,0.0,0,5,bibliometric_only
Parkinson,7046,1.0772121626795448e-08,0.009467245678024134,0.0,0.0,0.0,0.0,0.0,0.0,0,3,bibliometric_only
Parkinson,3251,2.02628175550162e-08,0.012622816391860463,0.0,0.0,0.0,0.0,0.0,0.0,0,5,bibliometric_only
Parkinson,16913,1.4068705993024066e-08,0.010728246175547334,0.0,0.0,0.0,0.0,0.0,0.0,0,4,bibliometric_only
Parkinson,5696,0.0003832591942921415,0.06791670101897103,0.9488340492424256,0.0,0.0,0.0,0.0,0.2,0,5,bibliometric_only
Parkinson,9037,2.1302245297932368e-08,0.012918003673191557,0.0,0.0,0.0,0.0,0.0,0.0,0,8,bibliometric_only
Parkinson,66017,8.803789458292954e-09,0.008580507798161736,0.0,0.0,0.0,0.0,0.0,0.0,0,9,bibliometric_only
Parkinson,5079,1.4115654478092458e-09,0.0040501758383293405,0.0,0.0,0.0,0.0,0.0,0.0,0,7,bibliometric_only
Parkinson,196,0.0003290946188336287,0.05494361906780181,0.910324599460744,0.0,0.0,0.0,0.0,0.05555555555555555,0,18,bibliometric_only
Parkinson,3383,0.0003311093472511098,0.0559601484496606,0.9160879407784308,0.0,0.0,0.0,0.0,0.11764705882352941,0,17,bibliometric_only
Parkinson,6010,0.00039411001567809574,0.05857179279073212,0.8920227670125672,0.0,0.0,0.0,0.0,0.14285714285714285,0,7,bibliometric_only
Parkinson,308800,1.2624280159774379e-09,0.0038867522682192296,0.0,0.0,0.0,0.0,0.0,0.0,0,6,bibliometric_only
Parkinson,12514,8.940519925004722e-11,0.0015704577481829914,0.0,0.0,0.0,0.0,0.0,0.0,0,27,bibliometric_only
Parkinson,30878,1.475857940568979e-11,0.0009186981025735332,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Parkinson,4240,1.896258545376866e-08,0.012278720848017505,0.0,0.0,0.0,0.0,0.0,0.0,0,4,bibliometric_only
Parkinson,13488,0.0005095425712626546,0.07016936068480929,0.4091451264579361,0.0,0.0,0.0,0.0,0.010101010101010102,0,99,bibliometric_only
Parkinson,102123487,1.3941057966946784e-11,0.000898045505088583,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Parkinson,29238,5.231247641404702e-09,0.006867396639711677,0.0,0.0,0.0,0.0,0.0,0.0,0,41,bibliometric_only
Parkinson,4792,4.632677536886146e-09,0.00650283182329331,0.0,0.0,0.0,0.0,0.0,0.0,0,31,bibliometric_only
Parkinson,7514,1.3155634613115166e-09,0.003944579935021451,0.0,0.0,0.0,0.0,0.0,0.0,0,4,bibliometric_only
Parkinson,100360872,4.130069652088627e-13,0.00028931234199384493,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Parkinson,114105,1.5996818463173513e-12,0.00046124574242294576,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Parkinson,81780,1.893534853476929e-10,0.0020173501942403953,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Parkinson,287287,1.1110300551824158e-09,0.0036764014029772247,0.0,0.0,0.0,0.0,0.0,0.0,0,7,bibliometric_only
Parkinson,25325,5.755126263598156e-10,0.0029296419264593383,0.0,0.0,0.0,0.0,0.0,0.0,0,27,bibliometric_only
Parkinson,24498,1.1144751355781972e-09,0.0036820390609860875,0.0,0.0,0.0,0.0,0.0,0.0,0,135,bibliometric_only
Parkinson,173411,2.9755385797965184e-10,0.002361705659074224,0.0,0.0,0.0,0.0,0.0,0.0,0,8,bibliometric_only
Parkinson,1593,0.0005315347562776933,0.0777330741263332,0.8030423724297954,0.0,0.0,0.0,0.0,0.125,0,8,bibliometric_only
Parkinson,1591,0.0005321458783413502,0.10954885619788714,0.9734236814177716,0.0,0.0,0.0,0.0,0.25,0,8,bibliometric_only
Parkinson,120227,0.0005045555339750064,0.08129563426511986,0.932318539123112,0.0,0.0,0.0,0.0,0.25,0,4,bibliometric_only
Parkinson,1594,6.18677149467107e-08,0.019262751819078404,0.0,0.0,0.0,0.0,0.0,0.0,0,3,bibliometric_only
Parkinson,2020,1.1525039171706234e-08,0.009811581651937015,0.0,0.2,0.5,0.2,0.9,0.0,0,13,bibliometric_only
Parkinson,1394,1.0546929335713112e-08,0.009378018935577662,0.0,0.0,0.0,0.0,0.0,0.0,0,9,bibliometric_only
Parkinson,9884,1.8260039278100239e-09,0.004492204066516301,0.0,0.0,0.0,0.0,0.0,0.0,0,6,bibliometric_only
Parkinson,1410,0.10973789967394776,0.378150107300526,0.5584141353963646,0.0,0.0,0.0,0.0,0.034482758620689655,0,29,both_layers
Parkinson,354,1.1468729515383155e-08,0.009780334726404829,0.0,0.0,0.0,0.0,0.0,0.0,0,5,bibliometric_only
Parkinson,1616,0.29829403274797267,0.6776606450252078,0.9504396490618345,0.85,0.5,0.9,1.0,0.2,0,5,both_layers
Parkinson,170534,0.0003477710659673148,0.08077734778914548,0.9727854379778963,0.0,0.0,0.0,0.0,0.29411764705882354,0,17,bibliometric_only
Parkinson,11124,0.07650556338934933,0.42509624539440655,0.9912030475231641,0.91,0.8824964485453656,0.85,0.9,0.45454545454545453,0,11,both_layers
Parkinson,1030,4.369971291685561e-08,0.017443625296358293,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Parkinson,3164,9.382444587752931e-09,0.008846990704940126,0.0,0.0,0.0,0.0,0.0,0.0,0,24,bibliometric_only
Parkinson,23114,0.0005373147682682214,0.08442608351057354,0.8927200740182135,0.0,0.0,0.0,0.0,0.08695652173913043,0,23,bibliometric_only
Parkinson,18104,1.873605095873549e-09,0.004530749276648242,0.0,0.0,0.0,0.0,0.0,0.0,0,31,bibliometric_only
Parkinson,24410,0.0004865056843549612,0.06508898007741429,0.7071847446559303,0.0,0.0,0.0,0.0,0.038461538461538464,0,52,bibliometric_only
Parkinson,10133,0.0005226359133533443,0.07946743060514083,0.8912639859326085,0.0,0.0,0.0,0.0,0.08,0,25,bibliometric_only
Parkinson,11140,0.01649453889685901,0.3040533276767916,0.9738464992477535,0.75,0.5,0.9,0.9,0.14285714285714285,0,7,both_layers
Parkinson,20538,2.5242192099667802e-09,0.005122137296038327,0.0,0.0,0.0,0.0,0.0,0.0,0,7,bibliometric_only
Parkinson,15567,2.4759610595548668e-09,0.005078933724478858,0.0,0.0,0.0,0.0,0.0,0.0,0,3,bibliometric_only
Parkinson,25291,1.584071788655573e-09,0.004257438095295736,0.0,0.0,0.0,0.0,0.0,0.0,0,43,bibliometric_only
Parkinson,362245,8.697415465939039e-11,0.0015537479606655183,0.0,0.0,0.0,0.0,0.0,0.0,0,33,bibliometric_only
Parkinson,55,1.0986704301699096e-08,0.009587890287529226,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Parkinson,294329,0.000461741122739905,0.07072066377789278,0.9196434217990928,0.0,0.0,0.0,0.0,0.14285714285714285,0,7,bibliometric_only
Parkinson,9829,0.038552958475218335,0.3694618987177348,0.9903513974520615,0.85,0.9671947645542358,0.9,0.9,0.46938775510204084,1,49,both_layers
Parkinson,6456,0.0005178099376354609,0.09831984756036632,0.9647196856708061,0.0,0.0,0.0,0.0,0.2777777777777778,0,18,bibliometric_only
Parkinson,54600,5.120109616531011e-09,0.006803843892006016,0.0,0.0,0.0,0.0,0.0,0.0,0,6,bibliometric_only
Parkinson,72512,0.000638824296222293,0.14126919173812064,0.9696527474789448,0.85,0.9,0.85,0.9,0.15384615384615385,0,13,bibliometric_only
Parkinson,27161,0.0030839766975411906,0.24544234891717498,0.9090334911308429,0.85,0.5,0.9,0.9,0.2,0,5,both_layers
Parkinson,155061,0.0005757610178340975,0.11026830561741702,0.9579389689814991,0.0,0.0,0.0,0.0,0.2413793103448276,0,29,bibliometric_only
Parkinson,5414,0.0006256744141167538,0.14640357889992756,0.9784357169562417,0.0,0.0,0.0,0.0,0.3333333333333333,0,9,bibliometric_only
Parkinson,65113,2.5942469606694822e-08,0.014305632044666092,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Parkinson,17999,6.983794347295333e-09,0.007748699592892089,0.0,0.0,0.0,0.0,0.0,0.0,0,3,bibliometric_only
Parkinson,1761,0.00040572065313195654,0.06550240780281724,0.9309711555551793,0.0,0.0,0.0,0.0,0.16666666666666666,0,6,bibliometric_only
Parkinson,80762,9.506633758039295e-10,0.00348739464855812,0.0,0.0,0.0,0.0,0.0,0.0,0,5,bibliometric_only
Parkinson,22406,1.1194616516126007e-08,0.00967581008485576,0.0,0.0,0.0,0.0,0.0,0.0,0,8,bibliometric_only
Parkinson,7299,0.0004299336300353701,0.061882037920262895,0.8840522689494327,0.0,0.0,0.0,0.0,0.04411764705882353,0,68,bibliometric_only
Parkinson,24716,6.871237105100728e-10,0.003129268682310226,0.0,0.0,0.0,0.0,0.0,0.0,0,13,bibliometric_only
Parkinson,12803,4.8516227264543435e-09,0.006634233413604712,0.0,0.0,0.0,0.0,0.0,0.0,0,8,bibliometric_only
Parkinson,12846,4.335261699635315e-09,0.006329646864136048,0.0,0.0,0.0,0.0,0.0,0.0,0,21,bibliometric_only
Parkinson,407051,1.500717237934839e-08,0.01100088552839122,0.0,0.0,0.0,0.0,0.0,0.0,0,4,bibliometric_only
Parkinson,4190,1.016809440465314e-10,0.0016338285474786956,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Parkinson,7447,0.0025460876191175028,0.2121593691277314,0.0,0.0,0.0,0.0,0.0,0.0,0,3,both_layers
Parkinson,6616,6.510530827879967e-09,0.007538085917859721,0.0,0.0,0.0,0.0,0.0,0.0,0,27,bibliometric_only
Parkinson,407021,0.0006671484904236367,0.12483446852608693,0.8320677138482543,0.0,0.0,0.0,0.0,0.0625,0,16,bibliometric_only
Parkinson,406948,4.975040058912278e-12,0.0006499970511858826,0.0,0.0,0.0,0.0,0.0,0.0,0,3,bibliometric_only
Parkinson,406980,0.0007478181614291724,0.18059404557283143,0.9046622577996484,0.0,0.0,0.0,0.0,0.09090909090909091,0,11,bibliometric_only
Parkinson,5121,5.883473144041226e-10,0.0029558844832682195,0.0,0.0,0.0,0.0,0.0,0.0,0,4,bibliometric_only
Parkinson,6563,3.801042968257505e-10,0.002566595745707736,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Parkinson,6687,5.787703345392629e-09,0.007173748818926658,0.0,0.0,0.0,0.0,0.0,0.0,0,7,bibliometric_only
Parkinson,203228,0.000557190728412721,0.10888761257595855,0.9649958467069905,0.0,0.0,0.0,0.0,0.20512820512820512,0,78,bibliometric_only
Parkinson,1639,0.0007130116422280807,0.21425927810807746,0.9887888631404061,0.0,0.0,0.0,0.0,0.3333333333333333,0,12,bibliometric_only
Parkinson,5338,0.10583515907053791,0.35209793667247646,0.0,0.85,0.5,0.9,0.9,0.0,0,6,both_layers
Parkinson,111364,0.0006592446236065808,0.12180592310214546,0.8316953255791111,0.0,0.0,0.0,0.0,0.047619047619047616,0,21,bibliometric_only
Parkinson,6902,4.036116491033207e-09,0.006197849721475924,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bibliometric_only
Parkinson,79068,1.6075663743779905e-08,0.011372623044282656,0.0,0.0,0.0,0.0,0.0,0.0,0,7,bibliometric_only
Parkinson,22042,5.955786476172562e-09,0.007257474509636974,0.0,0.0,0.0,0.0,0.0,0.0,0,24,bibliometric_only
